_id,name,asset_type,tags,location_id,street_address,unit,unit_type,municipality,city,state,zip_code,latitude,longitude,parcel_id,residence,iffy_geocoding,available_transportation,parent_location_id,parent_location,url,email,phone,hours_of_operation,holiday_hours_of_operation,periodicity,capacity,wifi_network,internet_access,computers_available,accessibility,open_to_public,child_friendly,sensitive,do_not_display,localizability,services,hard_to_count_population,data_source_names,data_source_urls,organization_name,organization_phone,organization_email,etl_notes,geocoding_properties
35630963,Target #2787,supermarkets,,86468,201 SOUTH HILLS VILLAGE,,,,Pittsburgh,PA,15241,40.343851,-80.057609,,,,,,,,,,,,,,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,Geocoded by Geocodio
35630964,Shop 'n Save / Heidelberg,supermarkets,,77465,2100 Washington Pike,,,,Carnegie,PA,15106,40.3878912647148,-80.0925646091617,,,,,,,,,,,,,,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,
35630965,Shop 'n Save / Noblestown #2412,supermarkets,,84582,2103 Noblestown  Road,,,,Pittsburgh,PA,15205,40.4306512290677,-80.0519979037217,,,,,,,,,,,,,,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,
35630966,Shop 'n Save / Rochester,supermarkets,,84580,184 Rochester  Road,,,,Pittsburgh,PA,15229,40.5198074269627,-80.0181034349263,,,,,,,,,,,,,,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,
35630967,Shop 'n Save / Russellton,supermarkets,,81725,908 Little Deer Creek Valley Road,,,,Russellton,PA,15076,40.6086628976599,-79.833503856548,,,,,,,,,,,,,,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,
35630968,Shop 'n Save / Shaler,supermarkets,,84451,1620 Babcock  Boulevard,,,,Pittsburgh,PA,15209,40.4991465632107,-79.9789010794588,,,,,,,,,,,,,,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,
35630969,Shop 'n Save McKeesport ,supermarkets,,84481,815 5th Ave,,,,Mc Keesport,PA,15132,40.3519055509553,-79.8560283571471,,,,,,,,,,,,,,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,
35630970,Shop N Save,supermarkets,,84610,649 Old Clairton Road,,,,Pittsburgh,PA,15236,40.3242329412658,-79.9568084659502,,,,,,,,,,,,,,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,
35630971,Shop N Save#3102,supermarkets,,17417,5375 William Flynn Highway,,,,Gibsonia,PA,15044,40.619568,-79.946359,,,,,,,,,,,,,,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,
35630972,Shursave,supermarkets,,84467,4401 Liberty  Avenue,,,,Pittsburgh,PA,15224,40.4641309781166,-79.9520630304225,,,,,,,,,,,,,,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,
35630973,Soergel's Orchards,supermarkets,,84539,2573 Brandt School Rd,,,,Wexford,PA,15090,40.6145899641775,-80.0927508851657,,,,,,,,,,,,,,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,
35630974,T-Bones,supermarkets,,84463,100 VIP  Drive,,,,Wexford,PA,15090,40.6169113511392,-80.0924641751422,,,,,,,,,,,,,,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,
35630975,Target #2757,supermarkets,,84601,6231 Penn Avenue,,,,Pittsburgh,PA,15206,40.4608542618671,-79.9219100853522,,,,,,,,,,,,,,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,
35630976,The Fresh Market,supermarkets,,84605,1551 Washington Road,,,,Pittsburgh,PA,15228,40.3546337437069,-80.0493099027057,,,,,,,,,,,,,,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,
35630977,Trader Joe's #630,supermarkets,,84597,1630 Washington Road Suite 1,,,,Pittsburgh,PA,15228,40.3513073073955,-80.0517467727594,,,,,,,,,,,,,,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,
35630978,Trader Joe's #638,supermarkets,,84579,6343 Penn  Avenue,,,,Pittsburgh,PA,15206,40.4591930409335,-79.9192342043347,,,,,,,,,,,,,,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,
35630979,Two Louie's Market,supermarkets,,84585,1233 Penn Avenue,,,,Pittsburgh,PA,15222,40.4464236673141,-79.9917630571851,,,,,,,,,,,,,,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,
35630980,WFH / Wing Fat Hong Oriental Food Market,supermarkets,,84616,2306 Penn Avenue,,,,Pittsburgh,PA,15222,40.4528030322044,-79.9810841301702,,,,,,,,,,,,,,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,
35630981,Wal-Mart #4644,supermarkets,,83122,7500 University  Boulevard,,,,Coraopolis,PA,15108,40.5165777572193,-80.2241914551674,,,,,,,,,,,,,,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,
35630982,Wal-Mart Super Center #2281,supermarkets,,84574,2351 Century  Drive,,,,West Mifflin,PA,15122,40.3423950830376,-79.9466268875031,,,,,,,,,,,,,,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,
35630983,Wal-Mart Super Center #2300,supermarkets,,83665,250 Summit Park Drive,,,,Pittsburgh,PA,15275,40.4472891084208,-80.1762439814093,,,,,,,,,,,,,,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,
35630984,Wal-Mart Super Center #3838,supermarkets,,83568,2010 Village Center Drive,,,,Tarentum,PA,15084,40.5640866984935,-79.8041418770802,,,,,,,,,,,,,,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,
35630985,Wal-mart Super Center #3738,supermarkets,,80,4015 Freeport Road,,,,Natrona Heights,PA,15065,40.6469097311273,-79.710023447838,,,,,,,,,,,,,,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,
35630986,Whole Foods Market,supermarkets,,82766,111 Siena Drive,,,,Pittsburgh,PA,15241,40.3461231926006,-80.0581104695546,,,,,,,,,,,,,,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,
35630987,Whole Foods Market #53,supermarkets,,84587,5880 Centre Ave,,,,Pittsburgh,PA,15206,40.4584534708988,-79.9289780236579,,,,,,,,,,,,,,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,
35630988,Whole Foods Wexford #10377,supermarkets,,84634,10576 Perry  Highway,,,,Wexford,PA,15090,40.6122613707721,-80.0529106557463,,,,,,,,,,,,,,,,,,,,,,FIX,,,WPRDC Dataset: Allegheny County Restaurant/Food Facility Inspections and Locations: Geocoded Food Facilities,https://data.wprdc.org/dataset/allegheny-county-restaurant-food-facility-inspection-violations/resource/112a3821-334d-4f3f-ab40-4de1220b1a0a,,,,,
